,ds,team,t,j,elo
549,1997-03-20,Necaxa,2,10,1581.2071666337201
550,1997-03-20,UNAM,2,10,1529.6443446606222
551,1997-03-20,Monterrey,2,10,1475.6530393811643
552,1997-03-20,America,2,10,1517.7854249024608
553,1997-03-22,Puebla,2,11,1526.636396061102
554,1997-03-22,Pachuca,2,11,1425.5589402762062
555,1997-03-22,UAG,2,11,1476.2920019948658
556,1997-03-22,Santos,2,11,1552.0213666297027
557,1997-03-22,Cruz Azul,2,11,1475.9712599106226
558,1997-03-22,Atlante,2,11,1519.8283680896177
559,1997-03-23,Leon,2,11,1513.818430740611
560,1997-03-23,Necaxa,2,11,1568.9542176183572
561,1997-03-23,Toros Neza,2,11,1543.7831857147396
562,1997-03-23,Toluca,2,11,1527.31218061957
563,1997-03-23,Morelia,2,11,1452.5961326554827
564,1997-03-23,Monterrey,2,11,1464.676602087272
565,1997-03-23,Guadalajara,2,11,1559.5393881690911
566,1997-03-23,Celaya,2,11,1419.5980027749465
567,1997-03-23,UNAM,2,11,1538.1924812445027
568,1997-03-23,Atlas,2,11,1470.294325336362
569,1997-03-24,America,2,11,1525.779688667423
570,1997-03-24,Veracruz,2,11,1439.1470314095252
571,1997-03-29,Veracruz,2,12,1439.5339344296813
572,1997-03-29,Morelia,2,12,1452.2092296353267
573,1997-03-29,Atlas,2,12,1471.5405375867115
574,1997-03-29,Leon,2,12,1512.5722184902613
575,1997-03-30,Santos,2,12,1561.7842971501302
576,1997-03-30,Toros Neza,2,12,1534.020255194312
577,1997-03-30,Pachuca,2,12,1437.0088645623746
578,1997-03-30,UAG,2,12,1464.8420777086974
579,1997-03-30,Atlante,2,12,1530.0242938104107
580,1997-03-30,Puebla,2,12,1516.440470340309
581,1997-04-01,Toluca,2,12,1537.6252385136654
582,1997-04-01,UNAM,2,12,1527.8794233504073
583,1997-04-01,Monterrey,2,12,1457.341087523179
584,1997-04-01,Guadalajara,2,12,1566.874902733184
585,1997-04-03,Necaxa,2,12,1557.7179119645025
586,1997-04-03,America,2,12,1537.015994321278
587,1997-04-12,Celaya,2,12,1421.2064650478499
588,1997-04-12,Cruz Azul,2,12,1474.3627976377193
589,1997-04-04,UAG,2,13,1456.696467064252
590,1997-04-04,Atlante,2,13,1538.1699044548561
591,1997-04-04,UNAM,2,13,1518.0561522959167
592,1997-04-04,Toros Neza,2,13,1543.8435262488026
593,1997-04-05,Cruz Azul,2,13,1483.8732650435193
594,1997-04-05,Monterrey,2,13,1447.830620117379
595,1997-04-05,Puebla,2,13,1523.766061733043
596,1997-04-05,Celaya,2,13,1413.880873655116
597,1997-04-05,Leon,2,13,1513.292055177375
598,1997-04-05,Toluca,2,13,1536.9054018265517
599,1997-04-06,Morelia,2,13,1465.1559819634053
600,1997-04-06,Necaxa,2,13,1544.7711596364238
601,1997-04-06,America,2,13,1545.1534563354342
602,1997-04-06,Atlas,2,13,1463.4030755725553
603,1997-04-06,Guadalajara,2,13,1573.365490565772
604,1997-04-06,Veracruz,2,13,1433.0433465970932
605,1997-04-06,Pachuca,2,13,1450.4533620024592
606,1997-04-06,Santos,2,13,1548.3397997100456
607,1997-04-09,Celaya,2,14,1415.1070049220127
608,1997-04-09,UAG,2,14,1455.4703357973551
609,1997-04-09,Atlas,2,14,1453.453527846035
610,1997-04-09,Morelia,2,14,1475.1055296899256
611,1997-04-09,Toluca,2,14,1527.1427553310925
612,1997-04-09,America,2,14,1554.9161028308934
613,1997-04-09,Atlante,2,14,1545.6975275958393
614,1997-04-09,Pachuca,2,14,1442.925738861476
615,1997-04-10,Necaxa,2,14,1545.5923174453144
616,1997-04-10,Guadalajara,2,14,1572.5443327568814
617,1997-04-12,Monterrey,2,14,1459.982069339448
618,1997-04-12,Puebla,2,14,1511.6146125109742
619,1997-04-13,Santos,2,14,1557.470366980387
620,1997-04-13,UNAM,2,14,1508.9255850255752
621,1997-04-13,Toros Neza,2,14,1552.966443719059
622,1997-04-13,Leon,2,14,1504.1691377071186
623,1997-04-19,Veracruz,2,14,1424.4959999270527
624,1997-04-19,Cruz Azul,2,14,1492.4206117135598
625,1997-04-20,Pachuca,2,15,1432.1267580296378
626,1997-04-20,Celaya,2,15,1425.905985753851
627,1997-04-20,Leon,2,15,1514.3060307136848
628,1997-04-20,UNAM,2,15,1498.788692019009
629,1997-04-22,Atlante,2,15,1556.0362475233228
630,1997-04-22,Santos,2,15,1547.1316470529036
631,1997-04-22,UAG,2,15,1465.600186628434
632,1997-04-22,Monterrey,2,15,1449.852218508369
633,1997-04-23,Cruz Azul,2,15,1483.9391792444023
634,1997-04-23,Necaxa,2,15,1554.0737499144718
635,1997-04-23,Puebla,2,15,1509.1584003442686
636,1997-04-23,Veracruz,2,15,1426.9522120937584
637,1997-04-23,Guadalajara,2,15,1569.2448439397451
638,1997-04-23,Atlas,2,15,1456.7530166631714
639,1997-04-23,Morelia,2,15,1476.5921815395234
640,1997-04-23,Toluca,2,15,1525.6561034814947
641,1997-04-24,America,2,15,1554.859987719817
642,1997-04-24,Toros Neza,2,15,1553.0225588301355
643,1997-04-26,Atlas,2,16,1457.533904242987
644,1997-04-26,Cruz Azul,2,16,1483.1582916645866
645,1997-04-26,Celaya,2,16,1429.485593411809
646,1997-04-26,Atlante,2,16,1552.4566398653647
647,1997-04-26,Veracruz,2,16,1418.0600246815106
648,1997-04-26,UAG,2,16,1474.4923740406816
649,1997-04-26,Monterrey,2,16,1459.3424809224284
650,1997-04-26,Pachuca,2,16,1422.6364956155785
651,1997-04-26,Necaxa,2,16,1552.7881362003197
652,1997-04-26,Puebla,2,16,1510.4440140584206
653,1997-04-27,Toluca,2,16,1516.9041471437456
654,1997-04-27,Guadalajara,2,16,1577.9968002774942
655,1997-04-27,Toros Neza,2,16,1560.8575277673633
656,1997-04-27,Morelia,2,16,1468.7572126022956
657,1997-04-27,UNAM,2,16,1510.388686814742
658,1997-04-27,America,2,16,1543.259992924084
659,1997-04-27,Santos,2,16,1556.1896510837157
660,1997-04-27,Leon,2,16,1505.2480266828727
661,1997-05-03,Guadalajara,2,17,1587.5038921304065
662,1997-05-03,Toros Neza,2,17,1551.350435914451
663,1997-05-04,Pachuca,2,17,1432.5047818112814
664,1997-05-04,Veracruz,2,17,1408.1917384858077
665,1997-05-04,Cruz Azul,2,17,1494.126532605133
666,1997-05-04,Toluca,2,17,1505.9359062031992
667,1997-05-04,Morelia,2,17,1479.9497606585353
668,1997-05-04,UNAM,2,17,1499.1961387585022
669,1997-05-04,America,2,17,1552.1702651162298
670,1997-05-04,Leon,2,17,1496.3377544907269
671,1997-05-04,UAG,2,17,1466.708518642326
672,1997-05-04,Necaxa,2,17,1560.5719915986754
673,1997-05-04,Santos,2,17,1562.6963232725773
674,1997-05-04,Celaya,2,17,1422.9789212229475
675,1997-05-04,Puebla,2,17,1498.9328030729907
676,1997-05-04,Atlas,2,17,1469.045115228417
677,1997-05-04,Atlante,2,17,1559.8389732174248
678,1997-05-04,Monterrey,2,17,1451.9601475703682
679,1997-05-07,UAG,2,88,1477.089447811063
680,1997-05-07,Morelia,2,88,1469.5688314897982
681,1997-05-11,Morelia,2,88,1479.785258426286
682,1997-05-11,UAG,2,88,1466.8730208745753
683,1997-05-14,Atlante,2,18,1569.8600711510903
684,1997-05-14,Necaxa,2,18,1550.5508936650099
685,1997-05-14,Santos,2,18,1563.4091315575479
686,1997-05-14,Guadalajara,2,18,1586.7910838454359
687,1997-05-14,Morelia,2,18,1491.8390366715867
688,1997-05-14,America,2,18,1540.116486870929
689,1997-05-15,UNAM,2,18,1490.6860855595532
690,1997-05-15,Toros Neza,2,18,1559.8604891134
691,1997-05-17,America,2,18,1528.7358247373434
692,1997-05-17,Morelia,2,18,1503.2196988051724
693,1997-05-18,Necaxa,2,18,1561.106084974936
694,1997-05-18,Atlante,2,18,1559.3048798411642
695,1997-05-18,Guadalajara,2,18,1596.1191113337807
696,1997-05-18,Santos,2,18,1554.081104069203
697,1997-05-18,Toros Neza,2,18,1547.8953874279716
698,1997-05-18,UNAM,2,18,1502.6511872449817
699,1997-05-22,Necaxa,2,19,1570.7260336739364
700,1997-05-22,Toros Neza,2,19,1538.2754387289713
701,1997-05-22,Morelia,2,19,1515.8316071497436
702,1997-05-22,Guadalajara,2,19,1583.5072029892094
703,1997-05-25,Toros Neza,2,19,1549.2067354121264
704,1997-05-25,Necaxa,2,19,1559.7947369907813
705,1997-05-25,Guadalajara,2,19,1591.5836095155437
706,1997-05-25,Morelia,2,19,1507.7552006234093
707,1997-05-29,Toros Neza,2,20,1550.420427242408
708,1997-05-29,Guadalajara,2,20,1590.369917685262
709,1997-06-01,Guadalajara,2,20,1599.225119715326
710,1997-06-01,Toros Neza,2,20,1541.565225212344
711,1997-07-25,UAG,3,1,1465.1999169680385
712,1997-07-25,Veracruz,3,1,1409.8648423923446
713,1997-07-26,Atlas,3,1,1479.9032363582803
714,1997-07-26,Puebla,3,1,1488.0746819431274
715,1997-07-26,Celaya,3,1,1417.6571324147524
716,1997-07-26,Guadalajara,3,1,1604.546908523521
717,1997-07-26,Monterrey,3,1,1463.5013159438745
718,1997-07-26,Toluca,3,1,1494.394737829693
719,1997-07-26,America,3,1,1517.8060267457274
720,1997-07-26,Leon,3,1,1507.2675524823428
721,1997-07-27,Santos,3,1,1552.3723998299627
722,1997-07-27,Cruz Azul,3,1,1495.8352368443734
723,1997-07-27,Morelia,3,1,1518.725271151817
724,1997-07-27,Toros Neza,3,1,1530.5951546839365
725,1997-07-27,Atlante,3,1,1567.6143350436967
726,1997-07-27,Tigres,3,1,1491.6905447974675
727,1997-09-10,Necaxa,3,1,1558.1646852408765
728,1997-09-10,UNAM,3,1,1504.2812389948865
729,1997-07-30,Puebla,3,2,1487.4172429541836
730,1997-07-30,UAG,3,2,1465.8573559569822
731,1997-07-30,Toluca,3,2,1484.316906469295
732,1997-07-30,Tigres,3,2,1501.7683761578655
733,1997-07-30,Guadalajara,3,2,1611.1057539416659
734,1997-07-30,Atlas,3,2,1473.3443909401356
735,1997-07-30,Cruz Azul,3,2,1497.8723052702828
736,1997-07-30,Atlante,3,2,1565.5772666177872
737,1997-07-30,Monterrey,3,2,1476.1604683756586
738,1997-07-30,Necaxa,3,2,1545.5055328090923
739,1997-07-30,Toros Neza,3,2,1537.4543887590655
740,1997-07-30,Celaya,3,2,1410.7978983396233
741,1997-07-30,Veracruz,3,2,1422.8753956094201
742,1997-07-30,America,3,2,1504.7954735286519
743,1997-07-31,UNAM,3,2,1504.6967323157992
744,1997-07-31,Morelia,3,2,1518.3097778309043
745,1997-08-06,Leon,3,2,1508.5585298574285
746,1997-08-06,Santos,3,2,1551.081422454877
747,1997-08-02,Atlas,3,3,1485.1689636369276
748,1997-08-02,Toros Neza,3,3,1525.6298160622734
749,1997-08-02,Celaya,3,3,1413.436589736734
750,1997-08-02,UNAM,3,3,1502.0580409186884
751,1997-08-02,Tigres,3,3,1491.6562429237088
752,1997-08-02,Cruz Azul,3,3,1507.9844385044396
753,1997-08-02,America,3,3,1514.2957045593882
754,1997-08-02,Puebla,3,3,1477.9170119234473
755,1997-08-02,Necaxa,3,3,1543.7623677113563
756,1997-08-02,Toluca,3,3,1486.060071567031
757,1997-08-03,UAG,3,3,1459.8102915472407
758,1997-08-03,Guadalajara,3,3,1617.1528183514074
759,1997-08-03,Atlante,3,3,1573.950712026306
760,1997-08-03,Leon,3,3,1500.1850844489097
761,1997-08-03,Morelia,3,3,1527.102539867596
762,1997-08-03,Monterrey,3,3,1467.3677063389669
763,1997-08-03,Santos,3,3,1547.5501974847145
764,1997-08-03,Veracruz,3,3,1426.4066205795825
765,1997-08-09,Veracruz,3,4,1430.415160756528
766,1997-08-09,Atlante,3,4,1569.9421718493606
767,1997-08-09,Monterrey,3,4,1465.827792372255
768,1997-08-09,Celaya,3,4,1414.9765037034458
769,1997-08-09,Toluca,3,4,1476.6902693043608
770,1997-08-09,Cruz Azul,3,4,1517.3542407671098
771,1997-08-09,Necaxa,3,4,1553.2832264915985
772,1997-08-09,Morelia,3,4,1517.581681087354
773,1997-08-09,Puebla,3,4,1479.8948051957213
774,1997-08-09,Santos,3,4,1545.5724042124405
775,1997-08-10,Leon,3,4,1509.9396539540478
776,1997-08-10,Tigres,3,4,1481.9016734185707
777,1997-08-10,UNAM,3,4,1501.572316726978
778,1997-08-10,Atlas,3,4,1485.654687828638
779,1997-08-10,Toros Neza,3,4,1533.757720317804
780,1997-08-10,UAG,3,4,1451.6823872917103
781,1997-08-10,Guadalajara,3,4,1604.275913041706
782,1997-08-10,America,3,4,1527.1726098690897
783,1997-08-14,America,3,5,1527.3621218910107
784,1997-08-14,Toros Neza,3,5,1533.5682082958829
785,1997-08-15,UAG,3,5,1453.1085461312964
786,1997-08-15,UNAM,3,5,1500.1461578873918
787,1997-08-16,Celaya,3,5,1408.7595423574635
788,1997-08-16,Necaxa,3,5,1559.5001878375808
789,1997-08-16,Atlas,3,5,1495.0846425683858
790,1997-08-16,Monterrey,3,5,1456.3978376325074
791,1997-08-16,Tigres,3,5,1490.430525679438
792,1997-08-16,Veracruz,3,5,1421.8863084956606
793,1997-08-17,Morelia,3,5,1526.4101361110734
794,1997-08-17,Toluca,3,5,1467.8618142806413
795,1997-08-17,Atlante,3,5,1567.4069144779796
796,1997-08-17,Puebla,3,5,1482.4300625671024
797,1997-08-27,Cruz Azul,3,5,1517.140864195767
798,1997-08-27,Leon,3,5,1510.1530305253905
799,1997-09-03,Santos,3,5,1557.2461299329357
800,1997-09-03,Guadalajara,3,5,1592.6021873212107
801,1997-08-19,Veracruz,3,6,1414.5612662765468
802,1997-08-19,Cruz Azul,3,6,1524.465906414881
803,1997-08-20,Puebla,3,6,1492.6602937138377
804,1997-08-20,Tigres,3,6,1480.2002945327026
805,1997-08-20,Monterrey,3,6,1446.303167041235
806,1997-08-20,UAG,3,6,1463.2032167225689
807,1997-08-20,Toluca,3,6,1459.0730769239121
808,1997-08-20,Leon,3,6,1518.9417678821196
809,1997-08-20,Necaxa,3,6,1557.6671149144622
810,1997-08-20,Atlas,3,6,1496.9177154915044
811,1997-08-20,Morelia,3,6,1533.1476374929994
812,1997-08-20,Celaya,3,6,1402.0220409755375
813,1997-08-20,Toros Neza,3,6,1534.2486605368613
814,1997-08-20,Santos,3,6,1556.5656776919573
815,1997-08-21,UNAM,3,6,1490.927897984924
816,1997-08-21,America,3,6,1536.5803817934786
817,1997-09-17,Guadalajara,3,6,1601.8782776046505
818,1997-09-17,Atlante,3,6,1558.1308241945399
819,1997-08-23,Celaya,3,7,1413.6495006032515
820,1997-08-23,Toluca,3,7,1447.4456172961982
821,1997-08-23,Atlas,3,7,1507.956733132328
822,1997-08-23,Morelia,3,7,1522.1086198521757
823,1997-08-24,UAG,3,7,1455.8570330687107
824,1997-08-24,Necaxa,3,7,1565.0132985683204
825,1997-08-24,Santos,3,7,1564.6986301431243
826,1997-08-24,UNAM,3,7,1482.7949455337568
827,1997-08-24,Atlante,3,7,1567.444520849003
828,1997-08-24,Toros Neza,3,7,1524.934963882398
829,1997-08-24,Leon,3,7,1526.0246958741502
830,1997-08-24,Veracruz,3,7,1407.4783382845162
831,1997-08-25,America,3,7,1544.038935118115
832,1997-08-25,Monterrey,3,7,1438.8446137165986
833,1997-08-27,Tigres,3,7,1473.5659777389947
834,1997-08-27,Guadalajara,3,7,1608.5125943983585
835,1997-09-17,Cruz Azul,3,7,1523.5530159652403
836,1997-09-17,Puebla,3,7,1493.5731841634783
837,1997-08-30,Monterrey,3,8,1452.3164427299575
838,1997-08-30,Santos,3,8,1551.2268011297654
839,1997-08-30,Toluca,3,8,1456.300314043086
840,1997-08-30,Veracruz,3,8,1398.6236415376284
841,1997-08-30,Puebla,3,8,1504.5045070044105
842,1997-08-30,Leon,3,8,1515.093373033218
843,1997-08-30,Celaya,3,8,1426.2991248190788
844,1997-08-30,Atlas,3,8,1495.3071089165007
845,1997-08-30,Necaxa,3,8,1564.4103401615623
846,1997-08-30,America,3,8,1544.641893524873
847,1997-08-31,UNAM,3,8,1495.1842647721205
848,1997-08-31,Atlante,3,8,1555.0552016106394
849,1997-08-31,Morelia,3,8,1520.2245269962698
850,1997-08-31,UAG,3,8,1457.7411259246167
851,1997-08-31,Guadalajara,3,8,1606.1148637264112
852,1997-08-31,Cruz Azul,3,8,1525.9507466371876
853,1997-08-31,Toros Neza,3,8,1533.467125782333
854,1997-08-31,Tigres,3,8,1465.0338158390598
855,1997-09-04,America,3,9,1543.9402599917844
856,1997-09-04,Morelia,3,9,1520.9261605293584
857,1997-09-05,UAG,3,9,1446.8386148288944
858,1997-09-05,Celaya,3,9,1437.201635914801
859,1997-09-06,Atlas,3,9,1494.1890965661212
860,1997-09-06,Toluca,3,9,1457.4183263934656
861,1997-09-06,Cruz Azul,3,9,1526.167051675036
862,1997-09-06,Toros Neza,3,9,1533.2508207444846
863,1997-09-06,Veracruz,3,9,1411.5801728811691
864,1997-09-06,Puebla,3,9,1491.5479756608697
865,1997-09-06,Tigres,3,9,1455.8994436615224
866,1997-09-06,UNAM,3,9,1504.318636949658
867,1997-09-07,Santos,3,9,1561.6060718726035
868,1997-09-07,Necaxa,3,9,1554.0310694187242
869,1997-09-07,Atlante,3,9,1562.1814211910742
870,1997-09-07,Monterrey,3,9,1445.1902231495228
871,1997-09-07,Leon,3,9,1527.6548471225728
872,1997-09-07,Guadalajara,3,9,1593.5533896370564
873,1997-09-13,Atlas,3,10,1492.8346157244368
874,1997-09-13,UAG,3,10,1448.1930956705787
875,1997-09-13,Toluca,3,10,1468.3975090728277
876,1997-09-13,Puebla,3,10,1480.5687929815076
877,1997-09-13,Monterrey,3,10,1435.4983617125695
878,1997-09-13,Tigres,3,10,1465.5913050984757
879,1997-09-13,Celaya,3,10,1440.1806810353062
880,1997-09-13,America,3,10,1540.9612148712793
881,1997-09-13,Necaxa,3,10,1554.2656123780212
882,1997-09-13,Atlante,3,10,1561.9468782317772
883,1997-09-14,UNAM,3,10,1504.9466572586352
884,1997-09-14,Cruz Azul,3,10,1525.5390313660587
885,1997-09-14,Guadalajara,3,10,1588.7474140544196
886,1997-09-14,Veracruz,3,10,1416.386148463806
887,1997-09-14,Morelia,3,10,1532.0917011577956
888,1997-09-14,Santos,3,10,1550.4405312441663
889,1997-09-14,Toros Neza,3,10,1533.0897696028167
890,1997-09-14,Leon,3,10,1527.8158982642408
891,1997-09-18,America,3,11,1529.5848120696553
892,1997-09-18,Atlas,3,11,1504.2110185260608
893,1997-09-19,UAG,3,11,1438.7739707869757
894,1997-09-19,Toluca,3,11,1477.8166339564307
895,1997-09-20,Tigres,3,11,1478.0895458976177
896,1997-09-20,Necaxa,3,11,1541.7673715788792
897,1997-09-20,Veracruz,3,11,1429.6242705103912
898,1997-09-20,Toros Neza,3,11,1519.8516475562315
899,1997-09-20,Cruz Azul,3,11,1533.0039543613225
900,1997-09-20,Monterrey,3,11,1428.0334387173057
901,1997-09-21,Leon,3,11,1537.1586175808773
902,1997-09-21,UNAM,3,11,1495.6039379419988
903,1997-09-21,Atlante,3,11,1561.0896859540755
904,1997-09-21,Morelia,3,11,1532.9488934354972
905,1997-09-21,Santos,3,11,1547.3694126651571
906,1997-09-21,Celaya,3,11,1443.2517996143154
907,1997-09-21,Puebla,3,11,1493.585559504553
908,1997-09-21,Guadalajara,3,11,1575.7306475313742
909,1997-09-24,Necaxa,3,12,1531.5151936326179
910,1997-09-24,Cruz Azul,3,12,1543.2561323075838
911,1997-09-24,Celaya,3,12,1436.5191143168158
912,1997-09-24,Atlante,3,12,1567.822371251575
913,1997-09-24,Toros Neza,3,12,1529.0970857499785
914,1997-09-24,Puebla,3,12,1484.340121310806
915,1997-09-24,Toluca,3,12,1480.56251336156
916,1997-09-24,Guadalajara,3,12,1572.984768126245
917,1997-09-24,UAG,3,12,1441.3297788206835
918,1997-09-24,America,3,12,1527.0290040359475
919,1997-09-24,Morelia,3,12,1531.382907164265
920,1997-09-24,Tigres,3,12,1479.65553216885
921,1997-09-24,Monterrey,3,12,1431.0749495102216
922,1997-09-24,Leon,3,12,1534.1171067879613
923,1997-09-25,UNAM,3,12,1493.7273948414738
924,1997-09-25,Veracruz,3,12,1431.500813610916
925,1997-09-25,Atlas,3,12,1505.4468668781622
926,1997-09-25,Santos,3,12,1546.1335643130558
927,1997-09-27,Cruz Azul,3,13,1532.9145263889966
928,1997-09-27,Morelia,3,13,1541.7245130828521
929,1997-09-27,Tigres,3,13,1478.4203066892642
930,1997-09-27,Celaya,3,13,1437.7543397964016
931,1997-09-28,Veracruz,3,13,1421.4885562629308
932,1997-09-28,Monterrey,3,13,1441.0872068582069
933,1997-09-28,Guadalajara,3,13,1581.7282551562669
934,1997-09-28,Toros Neza,3,13,1520.3535987199566
935,1997-09-28,Santos,3,13,1533.2053498776545
936,1997-09-28,UAG,3,13,1454.2579932560848
937,1997-09-28,Atlante,3,13,1576.0461029266655
938,1997-09-28,Atlas,3,13,1497.2231352030717
939,1997-09-28,Leon,3,13,1544.0422191073906
940,1997-09-28,Necaxa,3,13,1521.5900813131886
941,1997-09-28,Puebla,3,13,1494.6102430344465
942,1997-09-28,UNAM,3,13,1483.4572731178332
943,1997-09-29,America,3,13,1535.699508271271
944,1997-09-29,Toluca,3,13,1471.8920091262364
945,1997-10-02,Necaxa,3,14,1518.7860887192212
946,1997-10-02,Veracruz,3,14,1424.2925488568983
947,1997-10-03,UNAM,3,14,1476.2126495454932
948,1997-10-03,Guadalajara,3,14,1588.972878728607
949,1997-10-03,UAG,3,14,1467.6264868029466
950,1997-10-03,Atlante,3,14,1562.6776093798037
951,1997-10-04,Morelia,3,14,1541.791221035111
952,1997-10-04,Leon,3,14,1543.9755111551317
953,1997-10-04,Monterrey,3,14,1452.6156517820873
954,1997-10-04,Puebla,3,14,1483.081798110566
955,1997-10-04,Atlas,3,14,1506.6824740312843
956,1997-10-04,Tigres,3,14,1468.9609678610516
957,1997-10-04,Celaya,3,14,1430.4267755850378
958,1997-10-04,Cruz Azul,3,14,1540.2420906003604
959,1997-10-05,Toros Neza,3,14,1528.9677380387282
960,1997-10-05,Toluca,3,14,1463.2778698074649
961,1997-10-06,America,3,14,1545.627721855221
962,1997-10-06,Santos,3,14,1523.2771362937046
963,1997-10-11,Veracruz,3,15,1437.551139684154
964,1997-10-11,Morelia,3,15,1528.5326302078554
965,1997-10-15,Guadalajara,3,15,1585.238022587418
966,1997-10-15,Monterrey,3,15,1456.3505079232762
967,1997-10-15,Toros Neza,3,15,1517.4608873209395
968,1997-10-15,UNAM,3,15,1487.7195002632818
969,1997-10-15,Toluca,3,15,1474.9878228859939
970,1997-10-15,Santos,3,15,1511.5671832151756
971,1997-10-15,Tigres,3,15,1468.9225585975425
972,1997-10-15,UAG,3,15,1467.6648960664556
973,1997-10-15,Cruz Azul,3,15,1549.2791600685323
974,1997-10-15,Atlas,3,15,1497.6454045631124
975,1997-10-15,Leon,3,15,1530.8189101875507
976,1997-10-15,Celaya,3,15,1443.5833765526188
977,1997-10-15,Puebla,3,15,1474.1058478474229
978,1997-10-15,Necaxa,3,15,1527.7620389823644
979,1997-10-16,Atlante,3,15,1572.187267721288
980,1997-10-16,America,3,15,1536.1180635137366
981,1997-10-18,Necaxa,3,16,1519.401403258528
982,1997-10-18,Guadalajara,3,16,1593.5986583112544
983,1997-10-18,Atlas,3,16,1488.597323800006
984,1997-10-18,Leon,3,16,1539.866990950657
985,1997-10-18,Monterrey,3,16,1458.0914892410012
986,1997-10-18,Toros Neza,3,16,1515.7199060032144
987,1997-10-18,Celaya,3,16,1453.4097722626861
988,1997-10-18,Veracruz,3,16,1427.7247439740866
989,1997-10-19,Santos,3,16,1503.2944770893987
990,1997-10-19,Atlante,3,16,1580.459973847065
991,1997-10-19,Morelia,3,16,1536.9787912067766
992,1997-10-19,Puebla,3,16,1465.6596868485017
993,1997-10-19,UNAM,3,16,1477.3532170695157
994,1997-10-19,Toluca,3,16,1485.35410607976
995,1997-10-19,UAG,3,16,1459.971669252596
996,1997-10-19,Cruz Azul,3,16,1556.972386882392
997,1997-10-20,America,3,16,1544.2077803971006
998,1997-10-20,Tigres,3,16,1460.8328417141786
999,1997-10-25,Tigres,3,17,1472.0489371619026
1000,1997-10-25,Santos,3,17,1492.0783816416747
1001,1997-10-26,Cruz Azul,3,17,1546.6051571875673
1002,1997-10-26,America,3,17,1554.5750100919252
1003,1997-10-26,UNAM,3,17,1466.7993872712
1004,1997-10-26,Monterrey,3,17,1468.645319039317
1005,1997-10-26,Puebla,3,17,1475.307251993562
1006,1997-10-26,Celaya,3,17,1443.7622071176258
1007,1997-10-26,Guadalajara,3,17,1591.9832824594637
1008,1997-10-26,Morelia,3,17,1538.5941670585673
1009,1997-10-26,Leon,3,17,1547.6071133671996
1010,1997-10-26,UAG,3,17,1452.2315468360534
1011,1997-10-26,Toros Neza,3,17,1525.8258640463562
1012,1997-10-26,Necaxa,3,17,1509.2954452153863
1013,1997-10-26,Veracruz,3,17,1439.459087535548
1014,1997-10-26,Atlas,3,17,1476.8629802385447
1015,1997-10-26,Toluca,3,17,1488.025090044483
